id,Fill Percentage,battery,eventDate,Distance
5c2bf397530484f84463,52,56,2022-10-24T20:48:31.596Z,1155
5c2bf397530484f84463,44,56,2022-10-24T20:53:32.676Z,1312
5c2bf397530484f84463,48,56,2022-10-24T20:58:34.101Z,1229
5c2bf397530484f84463,54,56,2022-10-24T21:03:35.326Z,1104
5c2bf397530484f84463,44,56,2022-10-24T21:08:36.722Z,1312
5c2bf397530484f84463,55,56,2022-10-24T21:13:38.006Z,1094
5c2bf397530484f84463,54,56,2022-10-24T21:18:39.330Z,1102
5c2bf397530484f84463,48,56,2022-10-24T21:23:40.728Z,1239
5c2bf397530484f84463,48,56,2022-10-24T21:28:41.970Z,1227
5c2bf397530484f84463,48,56,2022-10-24T21:33:43.289Z,1233
5c2bf397530484f84463,54,56,2022-10-24T21:38:44.606Z,1103
5c2bf397530484f84463,54,56,2022-10-24T21:43:45.885Z,1105
5c2bf397530484f84463,55,56,2022-10-24T21:48:47.210Z,1089
5c2bf397530484f84463,54,56,2022-10-24T21:53:48.522Z,1116
5c2bf397530484f84463,48,56,2022-10-24T21:58:49.842Z,1232
5c2bf397530484f84463,48,56,2022-10-24T22:03:51.283Z,1229
5c2bf397530484f84463,55,56,2022-10-24T22:08:52.446Z,1090
5c2bf397530484f84463,48,56,2022-10-24T22:13:53.767Z,1229
5c2bf397530484f84463,55,56,2022-10-24T22:18:55.087Z,1100
5c2bf397530484f84463,55,56,2022-10-24T22:23:56.411Z,1096
5c2bf397530484f84463,47,56,2022-10-24T22:28:57.722Z,1244
5c2bf397530484f84463,55,56,2022-10-24T22:33:58.999Z,1088
5c2bf397530484f84463,54,56,2022-10-24T22:39:00.324Z,1110
5c2bf397530484f84463,47,56,2022-10-24T22:44:01.646Z,1244
5c2bf397530484f84463,48,56,2022-10-24T22:49:03.198Z,1226
5c2bf397530484f84463,48,56,2022-10-24T22:54:04.282Z,1235
5c2bf397530484f84463,54,56,2022-10-24T22:59:05.603Z,1120
5c2bf397530484f84463,44,56,2022-10-24T23:04:06.928Z,1311
5c2bf397530484f84463,48,56,2022-10-24T23:09:08.213Z,1224
5c2bf397530484f84463,57,56,2022-10-24T23:14:09.540Z,1041
5c2bf397530484f84463,54,56,2022-10-24T23:19:10.775Z,1113
5c2bf397530484f84463,48,56,2022-10-24T23:24:12.176Z,1227
5c2bf397530484f84463,56,56,2022-10-24T23:29:13.496Z,1074
5c2bf397530484f84463,55,56,2022-10-24T23:34:14.777Z,1098
5c2bf397530484f84463,54,56,2022-10-24T23:39:16.116Z,1109
5c2bf397530484f84463,48,56,2022-10-24T23:44:17.515Z,1235
5c2bf397530484f84463,54,56,2022-10-24T23:49:18.755Z,1108
5c2bf397530484f84463,54,56,2022-10-24T23:54:20.017Z,1107
5c2bf397530484f84463,54,56,2022-10-24T23:59:21.352Z,1106
5c2bf397530484f84463,54,56,2022-10-25T00:04:22.679Z,1106
5c2bf397530484f84463,59,56,2022-10-25T00:09:23.993Z,1014
5c2bf397530484f84463,59,56,2022-10-25T00:14:25.316Z,1019
5c2bf397530484f84463,56,56,2022-10-25T00:19:26.619Z,1074
5c2bf397530484f84463,59,56,2022-10-25T00:24:27.802Z,1020
5c2bf397530484f84463,54,56,2022-10-25T00:29:29.161Z,1102
5c2bf397530484f84463,54,56,2022-10-25T00:34:30.553Z,1105
5c2bf397530484f84463,54,56,2022-10-25T00:39:31.878Z,1104
5c2bf397530484f84463,54,56,2022-10-25T00:44:33.196Z,1110
5c2bf397530484f84463,55,56,2022-10-25T00:49:34.357Z,1093
5c2bf397530484f84463,55,56,2022-10-25T00:54:36.239Z,1094
5c2bf397530484f84463,54,56,2022-10-25T00:59:37.121Z,1101
5c2bf397530484f84463,55,56,2022-10-25T01:04:38.435Z,1099
5c2bf397530484f84463,59,56,2022-10-25T01:09:39.750Z,1020
5c2bf397530484f84463,54,56,2022-10-25T01:14:41.077Z,1107
5c2bf397530484f84463,54,56,2022-10-25T01:19:42.393Z,1111
5c2bf397530484f84463,54,56,2022-10-25T01:24:44.081Z,1109
5c2bf397530484f84463,59,56,2022-10-25T01:29:44.997Z,1015
5c2bf397530484f84463,54,56,2022-10-25T01:34:46.314Z,1106
5c2bf397530484f84463,54,56,2022-10-25T01:39:47.636Z,1109
5c2bf397530484f84463,54,56,2022-10-25T01:44:48.950Z,1109
5c2bf397530484f84463,58,56,2022-10-25T01:49:50.273Z,1027
5c2bf397530484f84463,55,56,2022-10-25T01:54:51.552Z,1097
5c2bf397530484f84463,54,56,2022-10-25T01:59:52.873Z,1108
5c2bf397530484f84463,59,56,2022-10-25T02:04:54.196Z,1014
5c2bf397530484f84463,58,56,2022-10-25T02:09:55.518Z,1021
5c2bf397530484f84463,54,56,2022-10-25T02:14:56.839Z,1105
5c2bf397530484f84463,58,56,2022-10-25T02:19:58.202Z,1024
5c2bf397530484f84463,54,56,2022-10-25T02:24:59.445Z,1106
5c2bf397530484f84463,54,56,2022-10-25T02:30:00.768Z,1108
5c2bf397530484f84463,54,56,2022-10-25T02:35:02.092Z,1107
5c2bf397530484f84463,48,56,2022-10-25T02:40:03.410Z,1226
5c2bf397530484f84463,54,56,2022-10-25T02:45:04.730Z,1107
5c2bf397530484f84463,57,56,2022-10-25T02:50:06.044Z,1045
5c2bf397530484f84463,54,56,2022-10-25T02:55:07.365Z,1106
5c2bf397530484f84463,54,56,2022-10-25T03:00:08.644Z,1106
5c2bf397530484f84463,59,56,2022-10-25T03:05:10.009Z,1019
5c2bf397530484f84463,54,56,2022-10-25T03:10:11.284Z,1103
5c2bf397530484f84463,54,56,2022-10-25T03:15:12.607Z,1107
5c2bf397530484f84463,54,56,2022-10-25T03:20:13.919Z,1115
5c2bf397530484f84463,54,56,2022-10-25T03:25:15.252Z,1102
5c2bf397530484f84463,54,56,2022-10-25T03:30:16.535Z,1115
5c2bf397530484f84463,54,56,2022-10-25T03:35:17.775Z,1117
5c2bf397530484f84463,54,56,2022-10-25T03:40:19.161Z,1114
5c2bf397530484f84463,54,56,2022-10-25T03:45:20.482Z,1117
5c2bf397530484f84463,54,56,2022-10-25T03:50:22.002Z,1114
5c2bf397530484f84463,54,56,2022-10-25T03:55:22.949Z,1116
5c2bf397530484f84463,54,56,2022-10-25T04:00:24.306Z,1117
5c2bf397530484f84463,54,56,2022-10-25T04:05:25.565Z,1117
5c2bf397530484f84463,54,56,2022-10-25T04:10:26.860Z,1117
5c2bf397530484f84463,54,56,2022-10-25T04:15:28.261Z,1118
5c2bf397530484f84463,54,56,2022-10-25T04:20:29.503Z,1113
5c2bf397530484f84463,54,56,2022-10-25T04:25:30.826Z,1116
5c2bf397530484f84463,54,56,2022-10-25T04:30:32.145Z,1115
5c2bf397530484f84463,54,56,2022-10-25T04:35:33.586Z,1115
5c2bf397530484f84463,54,56,2022-10-25T04:40:35.148Z,1117
5c2bf397530484f84463,54,56,2022-10-25T04:45:36.215Z,1115
5c2bf397530484f84463,59,56,2022-10-25T04:50:37.391Z,1015
5c2bf397530484f84463,54,56,2022-10-25T04:55:38.702Z,1113
5c2bf397530484f84463,54,56,2022-10-25T05:00:40.056Z,1111
5c2bf397530484f84463,54,56,2022-10-25T05:05:41.374Z,1106
5c2bf397530484f84463,55,56,2022-10-25T05:10:42.734Z,1098
5c2bf397530484f84463,44,56,2022-10-25T05:15:43.971Z,1316
5c2bf397530484f84463,54,56,2022-10-25T05:20:45.290Z,1117
5c2bf397530484f84463,54,56,2022-10-25T05:25:46.612Z,1115
5c2bf397530484f84463,54,56,2022-10-25T05:30:47.930Z,1117
5c2bf397530484f84463,54,56,2022-10-25T05:35:49.216Z,1116
5c2bf397530484f84463,54,56,2022-10-25T05:40:50.535Z,1116
5c2bf397530484f84463,54,56,2022-10-25T05:45:51.973Z,1115
5c2bf397530484f84463,54,56,2022-10-25T05:50:53.214Z,1114
5c2bf397530484f84463,54,56,2022-10-25T05:55:54.497Z,1116
5c2bf397530484f84463,54,56,2022-10-25T06:00:55.821Z,1112
5c2bf397530484f84463,54,56,2022-10-25T06:05:57.260Z,1119
5c2bf397530484f84463,55,56,2022-10-25T06:10:58.421Z,1099
5c2bf397530484f84463,54,56,2022-10-25T06:16:00.018Z,1116
5c2bf397530484f84463,54,56,2022-10-25T06:21:01.143Z,1112
5c2bf397530484f84463,54,56,2022-10-25T06:26:02.420Z,1115
5c2bf397530484f84463,59,56,2022-10-25T06:31:03.741Z,1001
5c2bf397530484f84463,54,56,2022-10-25T06:36:05.102Z,1120
5c2bf397530484f84463,54,56,2022-10-25T06:41:06.301Z,1113
5c2bf397530484f84463,54,56,2022-10-25T06:46:07.697Z,1113
5c2bf397530484f84463,54,56,2022-10-25T06:51:08.943Z,1116
5c2bf397530484f84463,54,56,2022-10-25T06:56:10.269Z,1116
5c2bf397530484f84463,54,56,2022-10-25T07:01:11.830Z,1110
5c2bf397530484f84463,54,56,2022-10-25T07:06:12.905Z,1114
5c2bf397530484f84463,48,56,2022-10-25T07:11:14.227Z,1227
5c2bf397530484f84463,54,56,2022-10-25T07:16:15.507Z,1111
5c2bf397530484f84463,54,56,2022-10-25T07:21:16.905Z,1116
5c2bf397530484f84463,44,56,2022-10-25T07:26:18.138Z,1316
5c2bf397530484f84463,54,56,2022-10-25T07:31:19.463Z,1113
5c2bf397530484f84463,48,56,2022-10-25T07:36:20.765Z,1236
5c2bf397530484f84463,54,56,2022-10-25T07:41:22.185Z,1111
5c2bf397530484f84463,54,56,2022-10-25T07:46:23.428Z,1114
5c2bf397530484f84463,53,56,2022-10-25T07:51:24.704Z,1124
5c2bf397530484f84463,54,56,2022-10-25T07:56:26.023Z,1116
5c2bf397530484f84463,48,56,2022-10-25T08:01:27.336Z,1234
5c2bf397530484f84463,51,56,2022-10-25T08:06:29.625Z,1162
5c2bf397530484f84463,53,56,2022-10-25T08:11:30.671Z,1126
5c2bf397530484f84463,54,56,2022-10-25T08:16:31.271Z,1111
5c2bf397530484f84463,41,56,2022-10-25T08:21:32.592Z,1376
5c2bf397530484f84463,47,56,2022-10-25T08:26:33.919Z,1251
5c2bf397530484f84463,46,56,2022-10-25T08:31:35.246Z,1268
5c2bf397530484f84463,46,56,2022-10-25T08:36:36.558Z,1267
5c2bf397530484f84463,46,56,2022-10-25T08:41:37.843Z,1263
5c2bf397530484f84463,47,56,2022-10-25T08:46:39.168Z,1258
5c2bf397530484f84463,47,56,2022-10-25T08:51:40.490Z,1259
5c2bf397530484f84463,47,56,2022-10-25T08:56:41.806Z,1256
5c2bf397530484f84463,46,56,2022-10-25T09:01:43.129Z,1273
5c2bf397530484f84463,46,56,2022-10-25T09:06:44.413Z,1266
5c2bf397530484f84463,49,56,2022-10-25T09:11:45.733Z,1210
5c2bf397530484f84463,46,56,2022-10-25T09:16:47.055Z,1264
5c2bf397530484f84463,41,56,2022-10-25T09:21:48.420Z,1378
5c2bf397530484f84463,43,56,2022-10-25T09:26:49.704Z,1324
5c2bf397530484f84463,47,56,2022-10-25T09:31:50.986Z,1258
5c2bf397530484f84463,47,56,2022-10-25T09:36:52.296Z,1250
5c2bf397530484f84463,46,56,2022-10-25T09:41:53.608Z,1261
5c2bf397530484f84463,47,56,2022-10-25T09:46:54.964Z,1248
5c2bf397530484f84463,48,56,2022-10-25T09:51:56.439Z,1235
5c2bf397530484f84463,41,56,2022-10-25T09:56:57.445Z,1379
5c2bf397530484f84463,45,56,2022-10-25T10:01:58.769Z,1283
5c2bf397530484f84463,43,56,2022-10-25T10:07:00.104Z,1327
5c2bf397530484f84463,43,56,2022-10-25T10:12:01.431Z,1339
5c2bf397530484f84463,42,56,2022-10-25T10:17:02.720Z,1354
5c2bf397530484f84463,41,56,2022-10-25T10:22:04.290Z,1378
5c2bf397530484f84463,46,56,2022-10-25T10:27:05.371Z,1275
5c2bf397530484f84463,44,56,2022-10-25T10:32:06.670Z,1308
5c2bf397530484f84463,43,56,2022-10-25T10:37:08.029Z,1339
5c2bf397530484f84463,46,56,2022-10-25T10:42:09.270Z,1273
5c2bf397530484f84463,46,56,2022-10-25T10:47:10.568Z,1271
5c2bf397530484f84463,45,56,2022-10-25T10:52:11.932Z,1282
5c2bf397530484f84463,42,56,2022-10-25T10:57:13.249Z,1344
5c2bf397530484f84463,46,54,2022-10-25T11:02:14.564Z,1265
5c2bf397530484f84463,46,56,2022-10-25T11:07:16.167Z,1273
5c2bf397530484f84463,46,56,2022-10-25T11:12:17.169Z,1266
5c2bf397530484f84463,40,56,2022-10-25T11:17:18.805Z,1394
5c2bf397530484f84463,46,56,2022-10-25T11:22:19.808Z,1276
5c2bf397530484f84463,46,56,2022-10-25T11:27:21.131Z,1268
5c2bf397530484f84463,44,56,2022-10-25T11:32:22.408Z,1310
5c2bf397530484f84463,30,56,2022-10-25T11:37:23.728Z,1594
5c2bf397530484f84463,47,56,2022-10-25T11:42:25.041Z,1260
5c2bf397530484f84463,42,56,2022-10-25T11:47:26.363Z,1354
5c2bf397530484f84463,46,56,2022-10-25T11:52:27.616Z,1274
5c2bf397530484f84463,45,56,2022-10-25T11:57:28.963Z,1297
5c2bf397530484f84463,42,56,2022-10-25T12:02:30.294Z,1358
5c2bf397530484f84463,46,56,2022-10-25T12:07:31.599Z,1270
5c2bf397530484f84463,46,56,2022-10-25T12:12:32.889Z,1266
5c2bf397530484f84463,46,56,2022-10-25T12:17:34.243Z,1271
5c2bf397530484f84463,45,56,2022-10-25T12:22:35.565Z,1294
5c2bf397530484f84463,45,56,2022-10-25T12:27:36.884Z,1294
5c2bf397530484f84463,46,56,2022-10-25T12:32:38.167Z,1277
5c2bf397530484f84463,48,56,2022-10-25T12:37:39.810Z,1227
5c2bf397530484f84463,47,56,2022-10-25T12:42:40.807Z,1249
5c2bf397530484f84463,44,56,2022-10-25T12:47:42.169Z,1319
5c2bf397530484f84463,42,56,2022-10-25T12:52:43.403Z,1346
5c2bf397530484f84463,45,54,2022-10-25T12:57:44.684Z,1288
5c2bf397530484f84463,43,56,2022-10-25T13:02:45.984Z,1326
5c2bf397530484f84463,43,56,2022-10-25T13:07:47.323Z,1332
5c2bf397530484f84463,46,56,2022-10-25T13:12:48.723Z,1275
5c2bf397530484f84463,45,56,2022-10-25T13:17:49.988Z,1285
5c2bf397530484f84463,47,56,2022-10-25T13:22:51.264Z,1243
5c2bf397530484f84463,45,56,2022-10-25T13:27:52.691Z,1299
5c2bf397530484f84463,47,56,2022-10-25T13:32:54.012Z,1255
5c2bf397530484f84463,46,56,2022-10-25T13:37:55.229Z,1265
5c2bf397530484f84463,45,56,2022-10-25T13:42:56.530Z,1284
5c2bf397530484f84463,46,56,2022-10-25T13:47:57.978Z,1268
5c2bf397530484f84463,47,56,2022-10-25T13:52:59.294Z,1260
5c2bf397530484f84463,46,56,2022-10-25T13:58:00.616Z,1273
5c2bf397530484f84463,46,56,2022-10-25T14:03:01.936Z,1269
5c2bf397530484f84463,46,56,2022-10-25T14:08:03.220Z,1269
5c2bf397530484f84463,46,56,2022-10-25T14:13:04.533Z,1274
5c2bf397530484f84463,46,56,2022-10-25T14:18:05.756Z,1278
5c2bf397530484f84463,46,56,2022-10-25T14:23:07.018Z,1272
5c2bf397530484f84463,46,56,2022-10-25T14:28:08.500Z,1272
5c2bf397530484f84463,46,56,2022-10-25T14:33:09.821Z,1268
5c2bf397530484f84463,46,56,2022-10-25T14:38:11.100Z,1272
5c2bf397530484f84463,46,56,2022-10-25T14:43:12.419Z,1273
5c2bf397530484f84463,46,56,2022-10-25T14:48:13.657Z,1272
5c2bf397530484f84463,46,56,2022-10-25T14:53:15.059Z,1275
5c2bf397530484f84463,46,56,2022-10-25T14:58:16.495Z,1268
5c2bf397530484f84463,46,56,2022-10-25T15:03:17.575Z,1269
5c2bf397530484f84463,46,56,2022-10-25T15:08:18.983Z,1268
5c2bf397530484f84463,46,56,2022-10-25T15:13:20.346Z,1265
5c2bf397530484f84463,46,56,2022-10-25T15:18:21.594Z,1268
5c2bf397530484f84463,46,56,2022-10-25T15:23:22.945Z,1267
5c2bf397530484f84463,46,56,2022-10-25T15:28:24.228Z,1269
5c2bf397530484f84463,46,56,2022-10-25T15:33:25.554Z,1270
5c2bf397530484f84463,46,56,2022-10-25T15:38:26.874Z,1267
5c2bf397530484f84463,46,56,2022-10-25T15:43:28.158Z,1265
5c2bf397530484f84463,46,56,2022-10-25T15:48:29.550Z,1263
5c2bf397530484f84463,46,56,2022-10-25T15:53:30.781Z,1266
5c2bf397530484f84463,46,56,2022-10-25T15:58:32.103Z,1266
5c2bf397530484f84463,46,56,2022-10-25T16:03:33.418Z,1267
5c2bf397530484f84463,46,56,2022-10-25T16:08:34.736Z,1270
5c2bf397530484f84463,46,56,2022-10-25T16:13:36.058Z,1264
5c2bf397530484f84463,46,56,2022-10-25T16:18:37.257Z,1279
5c2bf397530484f84463,47,56,2022-10-25T16:23:38.542Z,1259
5c2bf397530484f84463,46,56,2022-10-25T16:28:39.982Z,1265
5c2bf397530484f84463,46,56,2022-10-25T16:33:41.307Z,1262
5c2bf397530484f84463,46,56,2022-10-25T16:38:42.562Z,1267
5c2bf397530484f84463,46,56,2022-10-25T16:43:43.919Z,1269
5c2bf397530484f84463,46,56,2022-10-25T16:48:45.122Z,1269
5c2bf397530484f84463,46,56,2022-10-25T16:53:46.524Z,1264
5c2bf397530484f84463,46,56,2022-10-25T16:58:47.837Z,1266
5c2bf397530484f84463,46,56,2022-10-25T17:03:49.151Z,1269
5c2bf397530484f84463,46,56,2022-10-25T17:08:50.308Z,1270
5c2bf397530484f84463,46,56,2022-10-25T17:13:51.751Z,1266
5c2bf397530484f84463,46,56,2022-10-25T17:18:52.951Z,1272
5c2bf397530484f84463,46,56,2022-10-25T17:23:54.391Z,1268
5c2bf397530484f84463,46,56,2022-10-25T17:28:55.715Z,1266
5c2bf397530484f84463,46,56,2022-10-25T17:33:57.033Z,1263
5c2bf397530484f84463,46,56,2022-10-25T17:38:58.336Z,1267
5c2bf397530484f84463,46,56,2022-10-25T17:43:59.637Z,1267
5c2bf397530484f84463,46,56,2022-10-25T17:49:00.883Z,1266
5c2bf397530484f84463,46,56,2022-10-25T17:54:02.201Z,1269
5c2bf397530484f84463,46,56,2022-10-25T17:59:03.451Z,1264
5c2bf397530484f84463,46,56,2022-10-25T18:04:04.726Z,1266
5c2bf397530484f84463,46,56,2022-10-25T18:09:06.203Z,1262
5c2bf397530484f84463,46,56,2022-10-25T18:14:07.524Z,1266
5c2bf397530484f84463,46,56,2022-10-25T18:19:09.003Z,1269
5c2bf397530484f84463,46,56,2022-10-25T18:24:10.164Z,1263
5c2bf397530484f84463,46,56,2022-10-25T18:29:11.439Z,1268
5c2bf397530484f84463,46,56,2022-10-25T18:34:12.803Z,1264
5c2bf397530484f84463,46,56,2022-10-25T18:39:13.961Z,1271
5c2bf397530484f84463,46,56,2022-10-25T18:44:15.402Z,1264
5c2bf397530484f84463,46,56,2022-10-25T18:49:16.582Z,1261
5c2bf397530484f84463,46,56,2022-10-25T18:54:17.963Z,1266
5c2bf397530484f84463,46,56,2022-10-25T18:59:19.327Z,1265
5c2bf397530484f84463,46,56,2022-10-25T19:04:20.647Z,1266
5c2bf397530484f84463,46,56,2022-10-25T19:09:21.973Z,1273
5c2bf397530484f84463,46,56,2022-10-25T19:14:23.288Z,1269
5c2bf397530484f84463,46,56,2022-10-25T19:19:24.603Z,1262
5c2bf397530484f84463,46,56,2022-10-25T19:24:25.885Z,1270
5c2bf397530484f84463,46,56,2022-10-25T19:29:27.199Z,1272
5c2bf397530484f84463,46,56,2022-10-25T19:34:28.636Z,1271
5c2bf397530484f84463,46,56,2022-10-25T19:39:29.918Z,1261
5c2bf397530484f84463,47,56,2022-10-25T19:44:31.201Z,1255
5c2bf397530484f84463,47,56,2022-10-25T19:49:32.362Z,1259
5c2bf397530484f84463,45,56,2022-10-25T19:54:34.040Z,1286
5c2bf397530484f84463,47,56,2022-10-25T19:59:35.082Z,1256
5c2bf397530484f84463,46,56,2022-10-25T20:04:36.405Z,1271
5c2bf397530484f84463,46,56,2022-10-25T20:09:37.726Z,1263
5c2bf397530484f84463,46,56,2022-10-25T20:14:39.048Z,1263
5c2bf397530484f84463,47,56,2022-10-25T20:19:40.349Z,1256
5c2bf397530484f84463,46,56,2022-10-25T20:24:41.645Z,1273
5c2bf397530484f84463,46,56,2022-10-25T20:29:42.838Z,1265
5c2bf397530484f84463,46,56,2022-10-25T20:34:44.317Z,1268
5c2bf397530484f84463,46,56,2022-10-25T20:39:45.621Z,1265
5c2bf397530484f84463,46,56,2022-10-25T20:44:46.974Z,1265
5c2bf397530484f84463,46,56,2022-10-25T20:49:48.212Z,1273
5c2bf397530484f84463,46,56,2022-10-25T20:54:49.533Z,1276
5c2bf397530484f84463,47,56,2022-10-25T20:59:50.820Z,1260
5c2bf397530484f84463,46,56,2022-10-25T21:04:52.144Z,1269
5c2bf397530484f84463,46,56,2022-10-25T21:09:53.471Z,1266
5c2bf397530484f84463,46,56,2022-10-25T21:14:54.952Z,1262
5c2bf397530484f84463,46,56,2022-10-25T21:19:56.104Z,1265
5c2bf397530484f84463,46,56,2022-10-25T21:24:57.500Z,1279
5c2bf397530484f84463,46,56,2022-10-25T21:29:58.545Z,1270
5c2bf397530484f84463,46,56,2022-10-25T21:35:00.010Z,1265
5c2bf397530484f84463,46,56,2022-10-25T21:40:01.504Z,1274
5c2bf397530484f84463,47,56,2022-10-25T21:45:02.586Z,1257
5c2bf397530484f84463,47,56,2022-10-25T21:50:03.991Z,1260
5c2bf397530484f84463,46,56,2022-10-25T21:55:05.304Z,1280
5c2bf397530484f84463,45,56,2022-10-25T22:00:06.588Z,1282
5c2bf397530484f84463,46,56,2022-10-25T22:05:07.911Z,1263
5c2bf397530484f84463,46,56,2022-10-25T22:10:09.230Z,1265
5c2bf397530484f84463,45,56,2022-10-25T22:15:10.546Z,1282
5c2bf397530484f84463,47,56,2022-10-25T22:20:11.870Z,1260
5c2bf397530484f84463,46,56,2022-10-25T22:25:13.191Z,1272
5c2bf397530484f84463,46,56,2022-10-25T22:30:14.471Z,1268
5c2bf397530484f84463,46,56,2022-10-25T22:35:15.786Z,1274
5c2bf397530484f84463,45,56,2022-10-25T22:40:17.028Z,1284
5c2bf397530484f84463,46,56,2022-10-25T22:45:18.308Z,1273
5c2bf397530484f84463,46,56,2022-10-25T22:50:19.750Z,1264
5c2bf397530484f84463,46,56,2022-10-25T22:55:21.069Z,1262
5c2bf397530484f84463,46,56,2022-10-25T23:00:22.231Z,1264
5c2bf397530484f84463,46,56,2022-10-25T23:05:23.667Z,1278
5c2bf397530484f84463,46,56,2022-10-25T23:10:24.986Z,1266
5c2bf397530484f84463,46,56,2022-10-25T23:15:26.308Z,1261
5c2bf397530484f84463,47,56,2022-10-25T23:20:27.635Z,1260
5c2bf397530484f84463,46,56,2022-10-25T23:25:28.958Z,1273
5c2bf397530484f84463,46,56,2022-10-25T23:30:30.277Z,1261
5c2bf397530484f84463,47,56,2022-10-25T23:35:31.599Z,1259
5c2bf397530484f84463,46,56,2022-10-25T23:40:33.232Z,1265
5c2bf397530484f84463,47,56,2022-10-25T23:45:34.190Z,1256
5c2bf397530484f84463,46,56,2022-10-25T23:50:35.504Z,1264
5c2bf397530484f84463,46,56,2022-10-25T23:55:36.827Z,1268
5c2bf397530484f84463,46,56,2022-10-26T00:00:38.154Z,1268
5c2bf397530484f84463,46,56,2022-10-26T00:05:39.317Z,1265
5c2bf397530484f84463,46,56,2022-10-26T00:10:40.779Z,1262
5c2bf397530484f84463,46,56,2022-10-26T00:15:41.922Z,1265
5c2bf397530484f84463,46,56,2022-10-26T00:20:43.482Z,1262
5c2bf397530484f84463,46,56,2022-10-26T00:25:44.724Z,1271
5c2bf397530484f84463,46,56,2022-10-26T00:30:46.038Z,1264
5c2bf397530484f84463,46,56,2022-10-26T00:35:47.356Z,1264
5c2bf397530484f84463,46,56,2022-10-26T00:40:48.679Z,1263
5c2bf397530484f84463,47,56,2022-10-26T00:45:49.917Z,1259
5c2bf397530484f84463,46,56,2022-10-26T00:50:51.277Z,1271
5c2bf397530484f84463,46,56,2022-10-26T00:55:52.602Z,1265
5c2bf397530484f84463,46,56,2022-10-26T01:00:53.918Z,1267
5c2bf397530484f84463,46,56,2022-10-26T01:05:55.241Z,1268
5c2bf397530484f84463,46,56,2022-10-26T01:10:56.545Z,1264
5c2bf397530484f84463,46,56,2022-10-26T01:15:57.722Z,1263
5c2bf397530484f84463,46,56,2022-10-26T01:20:59.207Z,1264
5c2bf397530484f84463,46,56,2022-10-26T01:26:00.485Z,1263
5c2bf397530484f84463,46,56,2022-10-26T01:31:01.810Z,1263
5c2bf397530484f84463,47,56,2022-10-26T01:36:03.125Z,1258
5c2bf397530484f84463,47,56,2022-10-26T01:41:04.439Z,1259
5c2bf397530484f84463,46,56,2022-10-26T01:46:05.756Z,1266
5c2bf397530484f84463,46,56,2022-10-26T01:51:07.067Z,1261
5c2bf397530484f84463,46,56,2022-10-26T01:56:08.231Z,1265
5c2bf397530484f84463,46,56,2022-10-26T02:01:09.676Z,1261
5c2bf397530484f84463,46,56,2022-10-26T02:06:11.002Z,1272
5c2bf397530484f84463,46,56,2022-10-26T02:11:12.321Z,1264
5c2bf397530484f84463,46,56,2022-10-26T02:16:13.646Z,1272
5c2bf397530484f84463,47,56,2022-10-26T02:21:14.965Z,1254
5c2bf397530484f84463,46,56,2022-10-26T02:26:16.289Z,1268
5c2bf397530484f84463,46,56,2022-10-26T02:31:17.595Z,1265
5c2bf397530484f84463,46,56,2022-10-26T02:36:18.931Z,1264
5c2bf397530484f84463,46,56,2022-10-26T02:41:20.216Z,1261
5c2bf397530484f84463,46,56,2022-10-26T02:46:21.525Z,1276
5c2bf397530484f84463,47,56,2022-10-26T02:51:22.846Z,1254
5c2bf397530484f84463,46,56,2022-10-26T02:56:24.158Z,1267
5c2bf397530484f84463,46,56,2022-10-26T03:01:25.477Z,1266
5c2bf397530484f84463,47,56,2022-10-26T03:06:26.799Z,1260
5c2bf397530484f84463,46,56,2022-10-26T03:11:28.119Z,1264
5c2bf397530484f84463,46,56,2022-10-26T03:16:29.440Z,1263
5c2bf397530484f84463,47,56,2022-10-26T03:21:30.763Z,1259
5c2bf397530484f84463,44,56,2022-10-26T03:26:32.045Z,1312
5c2bf397530484f84463,47,56,2022-10-26T03:31:33.367Z,1260
5c2bf397530484f84463,47,56,2022-10-26T03:36:34.571Z,1253
5c2bf397530484f84463,47,56,2022-10-26T03:41:36.136Z,1259
5c2bf397530484f84463,46,56,2022-10-26T03:46:37.178Z,1265
5c2bf397530484f84463,46,56,2022-10-26T03:51:38.532Z,1267
5c2bf397530484f84463,47,56,2022-10-26T03:56:39.809Z,1258
5c2bf397530484f84463,46,56,2022-10-26T04:01:41.167Z,1263
5c2bf397530484f84463,46,56,2022-10-26T04:06:42.445Z,1262
5c2bf397530484f84463,46,56,2022-10-26T04:11:43.729Z,1265
5c2bf397530484f84463,46,56,2022-10-26T04:16:45.051Z,1267
5c2bf397530484f84463,45,56,2022-10-26T04:21:46.369Z,1295
5c2bf397530484f84463,46,56,2022-10-26T04:26:47.696Z,1265
5c2bf397530484f84463,47,56,2022-10-26T04:31:49.056Z,1259
5c2bf397530484f84463,46,56,2022-10-26T04:36:51.619Z,1264
5c2bf397530484f84463,46,56,2022-10-26T04:41:51.699Z,1271
5c2bf397530484f84463,46,56,2022-10-26T04:46:53.020Z,1262
5c2bf397530484f84463,47,56,2022-10-26T04:51:54.303Z,1258
5c2bf397530484f84463,47,56,2022-10-26T04:56:55.590Z,1257
5c2bf397530484f84463,47,56,2022-10-26T05:01:57.460Z,1260
5c2bf397530484f84463,46,56,2022-10-26T05:06:58.577Z,1262
5c2bf397530484f84463,46,56,2022-10-26T05:11:59.539Z,1265
